0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
112.08,112.9,114.73,116.83,118.23,119.0,121.41,122.67,123.98,125.23,125.76,125.9,128.47,129.06,130.73,131.97,135.94,137.86,138.84,140.61,141.39,142.98,145.63,147.93,149.76,151.77,153.64,157.21,159.19,162.81,166.6,169.85,171.55,175.69,179.9,188.07,194.86,200.29,204.2,207.77
104.62,105.65,106.86,108.0,110.08,111.46,113.05,114.09,116.37,118.65,123.28,125.87,129.6,133.52,137.79,140.22,143.91,147.33,151.98,154.98,159.31,165.08,170.57,174.2,177.79,181.34,184.69,194.19,198.62,205.41,219.07,224.16,231.0,241.33,250.53,258.06,263.7,265.88,267.75,269.73
111.01,113.99,114.27,116.29,117.64,120.63,121.43,122.45,124.32,125.45,125.06,124.59,129.3,129.79,132.42,135.7,137.52,138.51,142.16,143.83,145.92,145.82,148.51,150.69,151.45,152.99,154.82,156.69,158.31,162.38,163.69,164.22,167.8,172.19,174.36,180.18,179.33,175.98,178.28,181.31
109.11,109.43,110.25,113.15,114.28,113.85,116.33,118.41,119.2,119.4,121.73,122.89,126.49,128.26,130.54,134.52,137.73,141.87,144.89,148.32,152.09,156.73,161.6,164.37,169.37,172.9,177.54,187.37,191.55,200.67,213.81,227.9,243.01,263.43,282.9,302.13,308.3,311.88,307.09,304.35
105.43,107.36,108.48,110.78,109.8,111.65,110.81,113.01,113.41,116.19,117.12,119.02,121.15,123.74,124.46,126.78,130.67,132.36,135.97,139.24,142.53,147.84,151.06,155.39,157.56,160.45,164.71,172.71,175.2,180.87,191.51,195.25,202.56,209.85,214.77,219.73,222.57,222.01,223.56,225.98
101.83,103.81,106.11,108.4,110.68,113.94,117.15,119.34,121.83,125.42,130.96,135.38,143.87,152.42,159.94,166.73,174.3,180.39,183.43,183.74,187.16,192.66,197.38,202.01,204.81,206.01,209.86,220.15,222.34,233.47,254.51,261.81,274.13,294.5,308.89,319.38,321.67,322.61,320.72,317.73
108.43,107.92,111.75,112.1,113.49,114.03,117.68,117.68,116.87,117.46,118.66,119.94,119.87,119.82,123.73,125.79,131.57,131.55,132.46,134.83,135.09,136.6,142.1,144.15,145.22,149.44,150.76,155.44,158.48,164.8,172.66,179.76,188.73,204.08,218.66,233.88,248.37,257.32,261.13,263.86
106.78,107.12,109.69,109.98,112.21,115.79,114.69,115.92,117.09,120.73,124.26,131.85,134.25,138.6,143.25,147.78,151.7,156.75,160.99,165.92,173.22,177.33,183.59,190.42,193.02,198.15,206.21,226.55,229.2,240.28,257.8,270.39,283.58,298.6,304.37,316.3,323.54,332.29,330.05,334.98
98.04,102.34,105.37,99.46,103.27,105.23,107.62,107.05,103.66,108.03,105.05,107.96,108.03,107.55,109.98,108.67,108.04,109.02,112.74,111.74,115.61,112.21,116.01,118.55,116.85,118.92,118.04,122.62,122.38,123.17,127.66,128.42,128.1,134.62,140.08,146.66,151.89,160.85,166.8,173.49
119.59,120.36,123.54,125.23,126.83,127.88,129.73,130.37,131.42,130.65,128.26,128.92,129.04,129.16,130.47,132.33,135.17,135.35,135.56,136.84,136.48,135.63,137.33,138.25,138.39,138.68,139.1,138.65,139.35,140.0,140.15,142.31,144.26,147.02,150.68,153.66,157.16,163.06,169.55,175.17
108.79,109.05,110.08,111.73,112.77,113.99,114.82,116.6,116.67,117.66,119.69,119.95,120.96,122.32,124.09,125.18,127.86,128.73,130.44,132.14,133.07,134.63,136.43,137.92,139.04,141.17,142.49,144.78,146.37,148.55,150.51,152.85,154.55,157.96,161.28,162.7,163.83,166.29,167.09,169.04
104.55,106.0,107.46,107.58,109.59,109.64,110.73,111.01,112.48,111.79,112.45,111.48,112.76,115.04,116.4,116.38,120.2,121.34,121.57,122.87,124.49,125.69,127.76,129.37,130.3,131.79,134.64,138.13,141.3,145.59,154.13,155.94,161.32,173.44,181.65,189.96,197.21,204.51,210.17,213.69
112.23,115.0,115.92,118.0,119.02,119.76,121.51,123.3,124.29,126.79,126.92,127.89,129.18,131.57,132.67,133.81,135.68,137.43,138.42,139.6,140.77,141.7,143.19,144.26,145.0,145.85,147.56,149.96,151.49,153.07,156.22,157.74,158.92,160.85,163.07,162.69,162.64,164.18,164.43,164.83
106.17,105.99,106.99,109.15,110.83,110.7,112.56,114.11,114.94,116.39,117.95,118.56,121.43,123.86,125.71,127.68,131.65,133.85,136.73,138.94,140.78,144.22,147.06,149.6,151.8,154.74,157.05,162.27,166.15,172.74,182.48,189.59,199.51,217.14,236.1,251.53,264.16,273.07,275.71,278.88
109.07,109.9,111.71,112.16,112.81,114.05,114.64,114.95,116.95,119.01,119.33,120.14,123.46,123.83,124.91,126.57,128.64,130.54,132.31,133.24,134.58,135.32,137.52,138.84,139.29,140.56,142.05,145.18,145.95,148.06,151.58,151.93,154.24,154.56,157.02,156.91,159.02,156.97,159.24,162.15
111.17,111.9,113.11,112.97,112.82,114.05,117.18,115.84,117.77,117.6,121.21,119.68,120.55,122.59,123.13,124.85,126.51,128.0,129.02,129.38,131.14,130.59,132.46,133.53,134.16,134.45,134.92,135.7,138.08,136.31,138.18,141.22,139.98,140.91,142.57,144.33,143.34,142.72,142.55,145.3
102.84,103.51,105.03,106.88,108.81,110.78,113.96,116.31,118.29,122.07,125.27,127.89,132.9,135.65,139.5,142.39,145.44,149.26,152.72,155.6,160.85,167.89,173.88,179.67,184.59,189.81,196.73,213.1,221.02,234.88,262.29,269.66,277.51,289.14,302.71,316.07,324.17,325.55,323.17,318.29
103.3,102.56,103.38,105.97,109.25,107.52,108.29,109.85,110.33,110.6,111.62,111.18,113.65,114.13,115.67,117.86,120.13,124.8,127.36,129.84,132.59,135.65,140.87,143.71,147.59,151.03,155.38,164.22,171.59,183.33,200.44,211.19,226.51,244.76,261.96,274.93,280.09,279.83,279.28,275.4
107.04,109.99,113.75,114.3,116.58,116.69,117.61,120.53,120.24,119.6,119.59,121.54,122.98,123.37,125.24,126.45,131.0,133.77,135.22,136.5,136.94,139.87,142.18,146.32,148.58,152.35,155.83,162.27,167.62,178.38,194.99,206.98,220.32,234.22,250.54,259.27,265.0,262.28,263.45,266.16
110.34,107.02,112.66,109.68,115.91,114.28,117.18,117.76,116.87,119.68,123.03,123.46,121.25,119.25,122.12,126.55,126.18,129.57,131.08,131.77,131.94,135.69,134.59,136.45,134.66,136.56,137.65,140.27,138.44,138.34,144.53,143.45,146.0,149.42,148.29,146.19,149.79,152.47,146.51,155.79
110.37,115.04,116.13,118.53,120.22,119.68,120.63,122.71,122.98,123.33,123.69,122.62,123.89,124.83,126.81,128.26,130.87,132.32,134.01,135.24,136.37,137.95,139.77,141.17,143.37,144.57,146.72,150.41,154.31,159.84,168.0,176.67,188.68,203.8,217.94,224.67,228.1,227.96,227.4,227.89
112.25,113.67,115.8,116.51,118.14,119.58,121.4,121.31,122.88,124.21,123.56,124.62,125.71,127.43,129.74,129.39,132.27,133.76,134.76,135.69,137.38,138.08,139.28,140.75,141.18,141.35,141.92,143.99,145.97,146.99,148.83,149.78,151.38,154.01,154.95,156.36,157.72,159.2,161.99,161.98
103.71,103.39,104.15,105.3,107.29,107.61,107.06,109.16,109.83,110.09,110.79,111.39,111.7,114.61,115.74,117.81,121.36,124.19,127.28,129.91,132.87,136.3,140.74,144.21,146.62,149.57,153.92,160.27,164.52,171.42,181.01,187.04,192.58,202.2,210.31,216.03,219.75,223.46,226.27,229.31
111.59,112.56,114.51,116.44,118.18,119.45,121.28,122.76,124.44,126.67,128.92,130.45,133.86,135.38,137.3,139.36,142.48,144.66,146.94,148.13,150.13,151.94,154.22,155.72,157.42,158.91,160.88,165.74,168.45,173.93,184.16,192.24,205.63,229.76,251.93,272.07,283.01,287.83,290.63,292.59
110.96,111.25,109.94,109.71,110.39,112.79,117.13,113.44,114.6,118.27,119.24,124.27,116.13,116.97,121.07,120.86,120.93,123.46,126.6,126.61,125.59,128.65,129.24,131.68,131.24,129.57,133.2,137.4,135.81,139.15,140.21,146.13,143.93,146.0,149.75,149.56,156.12,155.24,157.92,158.17
106.07,106.87,107.6,108.9,111.73,111.45,112.08,114.24,114.99,114.87,114.79,114.87,116.19,118.05,119.48,121.24,124.82,126.2,127.61,129.15,131.03,131.75,133.9,135.47,136.76,138.09,139.45,142.02,143.69,144.59,146.52,148.68,149.59,151.81,153.7,153.5,154.5,154.9,155.31,157.41
112.44,112.18,110.38,115.5,115.15,114.26,115.13,115.49,117.9,116.04,120.85,122.81,126.04,122.42,124.14,130.4,132.2,134.39,134.35,138.25,141.33,144.73,150.25,153.49,155.73,156.84,162.06,169.98,171.07,176.21,183.22,190.8,191.65,199.64,205.48,206.82,214.83,216.18,216.46,219.87
111.14,109.0,109.35,111.82,114.8,114.77,117.56,118.62,117.65,117.54,117.38,119.13,117.71,117.82,119.16,120.53,123.21,123.56,123.8,126.06,125.7,126.25,127.43,129.48,129.81,131.58,131.32,131.12,133.46,135.4,139.18,141.68,142.6,147.24,151.82,156.21,159.35,162.38,167.27,172.7
106.18,107.74,109.51,110.8,112.53,113.91,115.25,117.01,118.19,121.93,125.39,126.17,130.05,133.57,137.14,140.05,144.12,147.12,152.2,154.51,158.22,164.09,168.33,172.01,175.26,177.79,183.26,190.95,194.85,200.5,210.7,214.48,220.82,225.59,232.07,234.23,236.37,234.65,234.85,237.03
117.76,119.16,121.97,123.57,125.47,126.19,127.79,129.05,129.27,130.26,130.16,131.01,131.98,132.85,133.92,135.23,138.76,140.06,141.23,142.49,144.12,145.4,147.69,148.71,149.91,151.21,153.01,156.86,158.61,163.08,169.33,173.48,178.67,188.5,199.45,208.27,216.04,224.8,230.83,235.02
104.37,103.12,102.18,104.2,105.49,106.58,106.35,107.79,108.98,107.96,108.59,110.96,111.29,113.18,114.77,116.63,120.43,123.1,125.24,130.11,132.5,138.76,143.55,147.72,153.48,160.28,166.05,178.63,183.79,197.14,211.51,222.26,236.64,254.08,270.31,283.87,287.83,288.6,286.37,285.21
103.57,104.73,104.26,105.9,108.64,109.19,109.35,111.41,113.08,112.93,116.51,117.37,121.56,123.01,126.86,130.36,132.44,136.15,140.39,145.51,149.02,154.9,161.82,166.09,169.88,176.23,179.01,189.36,193.47,200.38,212.23,218.13,225.09,232.01,239.98,245.51,247.71,247.65,250.28,250.56
107.46,107.4,108.59,110.26,112.58,113.31,114.01,114.37,115.47,115.15,116.38,118.02,120.08,120.65,122.77,124.58,127.31,129.78,131.37,131.89,134.37,136.32,139.17,140.68,142.9,144.58,146.88,151.48,155.47,160.79,169.81,176.34,188.89,205.89,220.18,232.71,242.91,249.47,250.77,255.02
103.89,103.73,105.57,106.82,108.39,108.68,109.88,111.22,112.44,114.05,116.98,118.82,122.99,126.65,130.49,133.34,136.39,140.94,146.42,149.56,155.1,162.43,168.48,173.7,178.84,182.95,189.76,201.61,206.56,214.67,228.36,233.77,238.66,247.44,252.62,256.1,258.02,256.57,255.92,256.03
117.89,118.36,120.69,122.79,123.99,125.14,126.27,127.62,128.25,128.18,126.05,127.38,128.26,128.11,130.41,132.07,134.84,135.24,134.86,136.73,135.99,135.88,137.5,137.93,138.25,138.95,139.01,138.54,139.9,140.63,141.55,143.73,146.22,148.58,153.01,157.02,163.01,170.91,179.98,188.19
112.32,115.37,116.42,118.11,122.5,122.63,123.82,125.48,127.66,128.54,127.64,128.73,131.29,130.42,133.15,135.12,138.9,140.93,141.18,143.7,144.17,145.28,147.33,149.59,150.16,151.61,152.35,152.87,155.72,157.1,158.31,159.0,160.37,163.49,163.27,164.75,165.52,168.35,170.19,169.52
104.34,102.62,103.95,105.37,109.53,109.57,111.08,111.75,112.53,113.0,114.19,113.98,118.7,119.29,123.02,126.31,129.45,131.84,136.11,138.65,142.42,146.37,151.79,155.16,158.8,165.12,169.06,178.44,186.46,194.1,210.16,219.08,234.53,251.98,270.33,281.5,287.63,287.76,284.73,278.19
108.24,109.98,111.52,112.4,113.06,114.41,115.76,116.15,117.99,119.16,120.73,120.78,123.53,124.54,126.31,127.49,129.5,131.44,132.75,133.94,135.75,137.82,139.09,139.65,141.3,142.61,145.79,150.74,151.83,155.74,164.7,166.01,170.69,174.85,178.25,181.01,181.76,181.66,182.94,185.0
107.91,109.16,110.37,112.01,112.7,113.68,115.21,116.05,117.0,118.74,119.22,120.67,121.11,121.9,123.37,124.57,126.78,127.92,128.36,129.47,130.22,130.61,131.85,132.44,133.2,133.72,134.12,134.9,135.89,136.84,138.13,139.73,141.33,142.63,144.88,147.38,149.0,152.12,154.52,156.87
111.42,114.3,116.2,118.77,119.68,120.11,121.69,122.2,122.39,126.66,128.05,125.72,132.76,132.81,137.68,138.41,143.29,144.4,146.2,147.46,148.95,151.33,156.11,157.26,158.29,161.16,164.49,165.82,168.07,173.54,175.7,178.95,181.58,186.15,189.71,189.87,191.73,193.55,196.69,200.65
104.26,102.7,104.43,104.17,106.36,105.86,106.22,106.99,107.14,106.12,105.93,105.64,106.84,106.89,107.27,109.61,111.06,112.34,113.37,115.43,115.69,116.89,119.73,121.74,122.64,123.72,125.91,129.23,132.26,135.09,140.82,144.45,148.29,152.67,158.33,161.35,165.79,169.28,170.49,173.86
99.84,98.58,99.79,100.57,102.75,102.4,102.61,103.76,104.4,103.41,103.63,104.32,104.73,107.01,109.85,111.64,114.05,117.22,121.71,123.29,127.09,132.93,139.14,143.85,149.11,153.83,160.99,170.43,175.8,183.93,200.04,205.46,214.64,228.99,242.91,249.77,256.81,256.63,256.28,253.27
107.8,107.61,109.63,110.13,111.0,111.16,112.07,112.69,112.23,112.57,113.45,113.49,115.0,116.13,117.14,118.49,120.71,122.01,124.77,126.33,128.76,131.78,134.82,136.81,139.72,142.67,146.78,156.23,162.04,174.06,195.17,204.94,216.15,232.24,241.43,248.72,251.73,249.0,247.48,242.99
105.92,106.76,107.49,109.21,110.94,110.94,111.9,113.55,114.65,115.49,117.16,117.94,119.79,121.12,122.63,123.73,126.36,128.25,129.91,131.36,132.79,135.82,138.08,139.62,141.4,143.12,145.96,150.04,152.97,156.77,164.59,167.91,173.1,181.04,189.24,195.06,200.57,206.88,209.8,213.43
99.41,99.39,101.24,102.83,105.82,107.34,109.23,111.92,113.93,115.44,116.4,118.14,121.04,122.82,125.38,129.03,132.88,135.82,138.88,141.46,145.81,151.01,157.19,162.68,167.86,172.7,180.67,194.09,204.69,219.43,243.4,254.8,266.0,279.62,294.49,310.65,322.28,327.15,331.37,332.33
108.52,108.59,109.89,111.28,114.06,113.39,113.54,115.81,116.9,117.31,117.5,118.29,119.75,120.11,121.55,121.84,126.28,128.19,128.93,129.69,130.86,132.87,135.44,136.95,138.47,139.69,141.12,143.98,146.41,148.69,153.27,155.16,157.71,162.35,167.42,170.35,174.61,178.71,182.36,185.01
107.35,109.37,111.19,112.74,114.33,115.93,118.6,119.38,122.06,126.31,129.66,131.86,133.97,138.77,142.22,143.07,147.6,149.93,153.14,154.52,155.89,157.83,160.25,161.73,162.98,163.63,165.97,168.76,170.48,170.36,173.87,176.28,177.41,180.75,183.67,183.46,182.33,181.82,184.68,183.49
101.98,101.66,102.45,103.37,104.69,105.02,104.98,106.34,106.61,106.73,106.64,106.65,105.91,108.13,108.99,109.68,110.6,111.97,113.16,113.84,114.9,115.75,116.98,117.86,119.11,119.8,121.73,123.14,124.09,126.17,127.34,128.44,128.04,131.17,133.79,133.74,132.94,134.56,135.65,135.35
104.63,105.85,106.15,107.69,107.95,108.35,109.08,109.53,110.01,110.16,110.31,111.11,111.78,112.74,113.94,114.74,116.23,116.84,117.98,118.44,119.52,120.16,121.44,122.1,122.77,123.71,124.97,128.53,129.15,130.26,134.99,135.94,138.14,139.98,142.95,143.95,144.92,146.86,148.79,149.74
108.55,109.9,111.52,113.43,115.29,117.66,120.1,122.15,124.01,128.2,132.34,136.04,142.55,146.68,152.68,156.76,160.44,165.96,171.62,174.86,179.72,185.6,190.67,195.08,198.05,201.01,206.14,213.53,216.56,221.06,230.7,235.12,240.79,246.67,251.54,253.95,253.9,253.05,252.21,253.37
111.51,111.83,113.9,115.88,116.22,117.01,119.53,118.96,119.86,122.25,121.25,121.99,123.01,123.51,124.95,125.5,130.25,130.08,130.97,131.95,132.38,132.4,136.0,135.42,136.96,138.97,138.44,136.87,140.05,138.36,138.49,140.83,140.33,142.18,144.84,144.76,145.71,145.17,148.88,149.36
115.11,113.17,118.03,117.85,120.86,121.89,123.32,124.9,125.0,126.7,126.86,127.49,129.88,132.67,133.01,135.39,139.13,142.96,142.81,144.14,145.12,146.64,149.76,150.32,151.88,153.39,155.23,155.4,159.04,163.21,159.54,164.52,168.9,168.71,170.36,174.05,173.42,169.27,170.65,175.55
99.79,100.11,101.77,103.56,104.98,105.52,107.37,109.0,110.23,111.58,113.52,115.38,120.91,123.36,128.21,132.18,138.23,144.13,149.23,151.99,155.43,161.46,168.51,173.38,177.61,181.38,187.56,199.07,204.85,217.95,239.21,248.74,260.38,275.62,287.11,293.7,291.66,288.41,284.65,280.69
113.14,115.15,118.03,119.62,121.53,122.38,125.63,125.37,126.75,129.52,128.77,132.44,132.12,133.63,135.44,137.45,139.9,141.15,143.32,145.08,145.23,147.23,148.18,149.11,150.08,151.36,153.08,156.63,156.42,156.65,157.77,159.47,162.28,159.97,161.87,162.22,163.33,158.02,155.63,155.07
112.35,114.33,115.71,117.67,119.24,118.95,120.89,122.1,123.68,125.98,129.51,129.61,132.28,136.35,140.42,142.72,145.16,147.91,151.88,153.99,156.64,161.06,164.72,166.49,168.24,172.09,175.74,181.37,183.25,187.7,192.12,194.38,199.38,203.15,206.6,210.04,212.96,212.02,212.83,212.59
108.12,107.57,109.48,111.83,111.67,113.76,112.71,114.75,114.33,112.09,111.14,111.32,111.05,111.73,112.1,113.8,115.84,117.23,115.68,117.8,117.07,116.64,118.76,119.9,120.41,121.57,121.56,123.46,125.68,129.55,136.5,143.29,150.44,165.7,181.04,195.02,205.62,208.21,211.94,214.52
114.35,115.13,116.73,119.01,120.23,123.1,124.52,125.22,125.98,126.04,127.45,128.46,133.45,133.55,137.02,138.44,140.45,141.04,144.15,144.63,149.38,149.99,152.08,153.99,154.34,153.63,155.25,158.07,158.37,159.34,163.95,165.98,170.29,170.99,171.65,174.51,173.67,175.68,176.54,178.11
108.12,109.31,110.5,111.53,112.69,113.66,115.0,115.95,117.56,119.58,121.04,122.24,124.94,126.87,129.25,130.71,132.86,135.11,137.36,138.65,141.17,143.73,145.34,147.25,148.69,149.91,152.05,156.58,158.59,161.21,165.81,168.09,171.28,174.67,177.46,179.9,181.44,181.63,183.82,185.56
115.66,116.45,118.04,119.95,121.34,122.52,123.54,125.68,125.56,126.34,126.86,126.09,127.51,127.64,129.52,129.87,133.44,134.62,135.04,136.3,137.39,136.49,139.1,140.1,140.64,141.45,143.24,145.58,146.91,150.01,153.94,155.93,159.69,165.32,172.18,178.91,185.51,192.47,199.95,204.83
101.37,102.0,103.14,104.36,106.44,107.58,110.05,112.23,115.16,118.41,122.86,128.51,136.79,143.81,152.04,161.11,168.67,175.92,179.64,179.67,182.78,186.41,191.26,195.58,199.61,202.16,208.53,221.86,227.46,242.89,272.66,285.35,299.13,318.18,332.17,348.88,351.8,351.45,344.85,340.6
105.23,104.13,106.27,106.16,108.57,109.62,107.68,111.59,112.58,113.92,116.34,116.26,121.61,123.5,127.41,129.43,133.61,135.61,139.71,141.02,143.34,148.6,153.2,157.13,159.49,162.63,167.5,176.97,183.37,186.63,200.18,206.06,218.14,225.81,238.47,244.99,253.23,257.61,259.04,264.24
119.46,120.17,122.23,124.46,126.09,127.34,128.38,129.7,130.42,129.91,128.75,129.17,130.1,130.39,131.45,133.3,136.33,136.63,137.05,138.18,138.36,138.25,140.01,140.62,140.94,141.51,142.05,142.56,144.04,145.51,147.68,149.88,152.21,157.38,162.94,169.28,175.66,185.97,195.51,202.83
101.65,103.89,107.63,107.2,108.04,110.11,108.65,111.88,112.65,111.82,112.76,112.57,110.24,115.04,114.39,114.95,117.63,118.5,124.47,121.63,123.59,123.12,125.16,128.45,125.9,127.98,128.08,134.53,128.34,132.69,136.28,137.42,138.17,144.16,143.75,149.94,152.92,157.56,157.07,160.58
103.66,102.97,104.36,105.42,107.26,107.33,108.4,108.74,109.44,110.14,111.48,111.73,113.0,114.17,114.28,116.89,119.16,120.09,120.97,122.7,123.79,124.65,126.48,127.69,128.85,131.36,131.28,133.67,133.88,135.76,139.31,139.47,141.85,146.09,148.62,152.38,154.56,157.81,161.41,164.08
101.2,102.15,104.26,105.8,108.41,111.57,115.28,117.74,119.94,122.4,126.49,130.0,136.62,140.74,145.54,150.05,154.93,159.26,163.85,167.62,173.47,181.63,190.08,196.53,202.45,207.09,214.58,229.68,238.91,254.35,283.16,292.07,301.19,309.56,316.76,323.78,324.86,323.36,322.27,318.85
105.12,108.08,111.75,114.45,117.5,121.39,125.98,127.96,130.94,136.38,142.37,150.36,158.98,169.84,178.39,184.15,190.4,194.1,195.6,192.91,195.46,200.22,204.99,206.91,208.99,209.94,211.98,219.07,223.12,232.45,249.05,256.28,267.18,283.13,293.4,301.63,306.1,306.73,311.19,307.12
110.84,115.91,119.39,122.48,126.12,131.27,136.43,138.45,140.15,144.52,151.87,157.67,170.8,184.19,195.28,203.57,210.8,214.57,211.37,205.18,205.33,210.6,214.4,216.25,216.17,215.62,216.31,220.88,223.81,232.38,249.6,255.3,267.09,287.26,297.79,309.55,312.14,317.35,320.25,318.33
102.68,103.36,105.69,106.29,109.06,110.71,112.38,114.68,117.25,120.99,124.2,128.25,136.27,140.62,145.51,152.17,157.1,165.09,170.55,173.54,179.18,187.18,194.83,200.71,205.24,209.37,215.38,229.15,233.43,246.34,265.8,274.46,287.82,297.71,310.89,321.95,322.25,323.43,315.61,313.91
106.14,106.79,108.41,110.06,113.0,115.06,118.3,120.81,124.07,127.37,135.42,139.69,149.39,158.41,164.86,168.91,174.26,177.76,179.29,179.26,182.37,186.2,189.48,192.37,194.13,195.12,197.49,203.88,204.89,212.61,227.59,232.81,241.85,255.89,259.29,274.18,270.02,274.39,267.34,266.71
103.11,104.9,108.8,109.83,113.63,118.11,121.65,124.43,126.8,131.11,139.08,146.0,153.61,164.28,173.64,180.44,187.39,193.14,193.89,192.45,195.95,200.35,204.15,206.82,208.13,209.84,212.38,218.56,222.88,233.01,249.72,257.97,267.24,283.0,295.32,305.22,310.5,314.04,304.71,302.57
103.35,103.41,104.53,104.74,106.92,106.41,107.68,108.76,110.52,108.99,109.85,110.58,110.86,115.14,114.69,117.4,120.79,121.22,122.84,124.59,125.97,128.52,131.17,132.45,135.99,138.28,141.67,146.91,149.46,151.76,157.34,159.73,165.52,168.97,175.92,180.61,182.67,188.78,193.28,195.79
101.48,103.78,105.09,107.1,109.97,112.46,115.93,118.93,122.54,125.72,130.25,131.84,137.49,141.26,145.88,150.96,157.3,163.81,168.47,173.25,181.5,189.35,196.85,204.53,210.65,215.29,221.83,234.85,243.9,257.82,287.95,300.81,315.25,330.37,337.77,351.42,349.27,347.82,350.04,338.55
102.25,102.94,104.8,105.38,107.28,109.66,112.11,114.52,117.0,122.12,128.43,132.11,141.93,149.68,159.01,165.34,171.79,177.46,180.3,179.67,182.18,186.78,191.44,194.65,197.38,200.03,205.1,215.49,220.32,230.21,248.54,256.29,267.69,282.31,295.27,301.61,301.52,300.35,295.11,290.04
109.64,110.22,112.03,113.35,115.99,116.75,118.03,121.6,122.07,123.42,125.57,127.98,129.93,132.22,132.59,135.22,139.17,140.06,142.29,144.34,147.73,147.57,150.93,154.26,156.34,158.05,160.52,164.66,167.72,172.48,180.39,183.88,188.19,193.59,201.1,204.82,211.6,214.97,218.22,224.58
109.34,107.83,109.77,111.57,115.79,114.32,114.13,116.93,117.83,116.31,114.47,112.02,114.85,114.51,116.61,117.56,120.64,123.28,124.14,126.09,127.25,127.58,130.24,131.56,134.08,133.03,134.88,134.37,139.62,138.36,142.12,143.04,146.85,149.74,154.18,155.51,158.05,159.89,166.81,168.18
107.43,110.0,112.48,114.57,117.23,120.43,123.59,125.07,127.15,130.95,134.3,135.64,139.74,141.88,143.92,145.94,149.29,151.83,153.82,154.58,156.53,159.13,160.9,161.88,163.34,164.73,166.58,170.86,173.08,178.11,185.36,189.16,195.27,205.25,213.49,222.1,230.76,240.34,248.01,252.9
100.72,104.53,106.25,110.35,109.74,109.32,111.47,111.84,114.05,114.75,112.6,112.82,114.65,119.42,120.85,124.33,127.84,130.53,131.65,137.42,138.06,142.07,146.27,148.61,151.29,154.02,157.79,169.1,172.47,186.47,203.63,210.19,222.71,241.38,262.66,272.87,279.72,272.49,270.51,269.14
112.23,107.64,107.51,109.13,114.4,112.58,111.14,114.69,114.53,112.56,114.55,112.38,115.94,114.83,116.47,119.31,121.8,125.16,130.07,130.05,132.92,135.52,137.24,138.79,141.02,144.71,152.21,156.77,163.84,173.95,186.9,196.82,208.27,226.46,243.16,256.49,279.07,276.54,285.45,282.79
111.7,113.39,115.53,116.74,117.36,119.14,118.8,119.2,121.11,124.32,123.91,125.36,126.78,128.47,131.18,131.85,133.01,133.94,135.16,135.82,137.54,137.96,139.7,140.05,141.04,141.84,142.85,146.17,146.95,149.57,156.25,155.97,159.42,163.6,164.43,168.83,165.67,170.17,171.39,173.55
115.43,114.56,113.37,111.13,118.51,116.05,117.63,118.84,120.77,121.52,123.03,125.2,126.15,128.2,131.56,132.77,134.99,136.94,137.5,138.93,139.39,140.67,143.47,146.97,146.69,147.36,145.04,146.2,146.33,151.07,149.92,150.83,151.48,157.21,162.37,159.04,160.97,162.29,161.94,169.32
107.13,105.96,107.21,107.17,108.23,109.78,110.93,111.17,113.88,114.71,115.58,115.74,115.57,118.55,119.39,119.97,122.88,123.9,125.54,126.11,127.51,128.42,130.79,132.44,133.52,135.26,136.52,138.84,141.37,142.44,145.14,148.13,149.99,153.68,156.39,158.16,161.2,163.31,166.89,167.4
105.37,107.05,109.58,108.6,112.39,110.77,113.77,114.26,112.87,112.08,113.13,111.91,114.71,113.71,116.51,118.27,119.33,121.36,124.54,126.6,127.23,129.93,130.83,134.44,135.84,137.68,139.29,141.65,145.19,152.43,158.53,161.22,169.9,181.8,192.19,200.46,205.77,212.06,211.54,213.59
110.83,113.45,114.41,115.75,117.67,117.87,117.43,120.16,118.82,122.59,123.28,122.71,121.65,123.5,125.4,124.66,127.64,128.35,128.28,129.98,130.59,131.14,131.95,133.74,134.22,135.1,136.33,136.3,137.95,136.03,138.3,139.5,138.23,139.1,139.55,142.75,141.6,143.69,145.03,143.53
108.29,110.12,111.15,112.65,114.75,116.0,116.86,116.54,118.51,119.89,121.27,121.65,121.79,124.66,126.57,126.47,129.06,131.13,132.49,132.32,134.94,136.38,136.99,138.03,139.45,139.88,141.71,145.34,144.45,147.06,149.22,150.95,151.95,155.2,157.87,158.26,158.64,160.5,161.82,161.85
109.46,109.87,112.62,112.51,114.6,115.21,116.53,118.04,118.98,119.48,121.71,121.38,122.29,124.17,126.55,126.75,129.8,130.75,131.57,132.77,134.21,134.64,135.82,136.05,137.94,138.0,139.71,141.71,143.07,143.12,145.84,146.57,148.29,150.2,152.49,153.3,152.07,152.62,153.65,155.69
108.39,112.87,112.91,114.56,116.54,117.38,118.4,119.49,120.78,121.51,122.36,120.78,122.18,124.03,124.63,124.45,130.39,129.86,131.01,132.77,132.47,132.78,134.34,136.57,136.47,138.18,138.29,137.47,139.5,139.67,140.15,142.59,143.51,142.31,145.34,146.07,145.66,145.76,147.32,151.28
104.66,104.3,105.45,106.65,107.76,107.5,107.93,109.16,109.37,109.23,108.68,108.16,107.86,108.37,109.21,110.31,112.56,113.85,114.22,115.31,116.02,116.35,117.97,119.2,119.86,120.36,121.52,123.72,125.47,129.67,134.77,137.75,141.7,149.63,157.88,163.56,167.68,176.72,181.4,185.59
